ape-broadcast.cmp.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 54.224.0.0/15
ape-cmp.cws.xfinity.com AS16625 AS16625 - AKAMAI TECHNOLOGIES, INC. US 23.73.224.0/19
ape.cmp.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 44.192.0.0/11
ape-east1.cmp.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 99.84.36.0/22
ape-t-xfin-me.aws.cmp.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 13.33.60.0/23
ape-west2.cmp.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 99.84.36.0/22
api.52538.cmp.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 143.204.144.0/21
api-alpha.mobile.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 23.22.0.0/15
api-asha.xchat.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
api-ashb.xchat.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
api-beta.mbo.mobile.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 52.0.0.0/15
api-beta.mobile.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 3.208.0.0/12
api.ch2.int.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
api.ch2.prd.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
api.ch2.stg.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
api-ci.mbo.mobile.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 18.208.0.0/13
api-ci.mobile.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 3.208.0.0/12
api.cmp.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 143.204.144.0/21
api-dev.cxco-chat.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 34.208.0.0/12
api-dev.sc.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 18.220.0.0/14
api-dev.xoe.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 13.33.60.0/23
api.dhtimeline-integration.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
api.dhtimeline-staging.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
api.dhtimeline.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
api-eu-central-1.iotplatform-int.eu.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 18.196.0.0/15
api-eu-west-1.iotplatform-int.eu.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 54.171.0.0/16
api.int.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 68.80.0.0/13
api-int.xoe.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 143.204.144.0/21
api.iotplatform-dev.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 52.200.0.0/13
api.iotplatform-int.eu.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 34.240.0.0/13
api.iotplatform-int.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 3.224.0.0/12
api.iotplatform-stg.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 3.224.0.0/12
api.iotplatform.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 52.86.0.0/15
api.mbo.mobile.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 34.224.0.0/12
api-mobile-as-1p.slb.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
api-mobile-ho-1p.slb.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
api.mobile.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 34.224.0.0/12
api-np.spil.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 18.216.0.0/14
api.pdc.int.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
api.pdc.prd.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
api.pdc.stg.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
api-perf.xoe.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 99.84.120.0/21
api-preprod.cxco-chat.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 44.224.0.0/11
api-preprod-east.sc.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 35.153.0.0/16
api-preprod.sc.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 3.224.0.0/12
api-preprod-west.sc.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 52.10.0.0/15
api-preprod.xoe.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 34.224.0.0/12
api-previewwest.xoe.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 34.208.0.0/12
api-preview.xoe.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 52.32.0.0/14
api-prodwest.xoe.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 44.224.0.0/11
api-pseudo.xoe.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 99.84.36.0/22
api-qaeast.sc.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 18.220.0.0/14
api-qa.mbo.mobile.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 34.192.0.0/12
api-qa.mobile.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 34.192.0.0/12
api-qa.sc.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 3.136.0.0/13
api-qawest.sc.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 52.10.0.0/15
api-qawest.xoe.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 52.36.0.0/14
api-qa.xoe.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 143.204.144.0/21
api.sc.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 34.192.0.0/12
api.soo.xfn-ops.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 99.84.120.0/21
api-staging.sc.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 13.58.0.0/15
api-staging.xoe.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 3.208.0.0/12
api-stg.mbo.mobile.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 3.80.0.0/12
api-stg.mobile.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 3.80.0.0/12
api.stg.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
api-support.cx.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 18.216.0.0/14
api-support-dev.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 34.192.0.0/12
api-support-preprod.xfinity.com AS16625 AS16625 - AKAMAI TECHNOLOGIES, INC. US 23.73.224.0/19
api-support-prodtest.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 44.192.0.0/11
api-support-test.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 44.192.0.0/11
api-support.xfinity.com AS16625 AS16625 - AKAMAI TECHNOLOGIES, INC. US 23.73.224.0/19
api-test.cxco-chat.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 52.36.0.0/14
api-us-east-1.iotplatform-dev.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 52.20.0.0/14
api-us-east-1.iotplatform-int.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 34.192.0.0/12
api-us-east-1.iotplatform-stg.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 18.208.0.0/13
api-us-east-1.iotplatform.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 52.200.0.0/13
api-us-west-2.iotplatform-dev.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 44.224.0.0/11
api-us-west-2.iotplatform-int.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 52.10.0.0/15
api-us-west-2.iotplatform-stg.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 100.20.0.0/14
api-us-west-2.iotplatform.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 52.24.0.0/14
api.wcdc.int.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 68.80.0.0/13
api.wcdc.prd.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 68.80.0.0/13
api.wcdc.stg.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 68.80.0.0/13
api.xchat.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
api.xhome.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 69.240.0.0/12
api.xoe.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 52.44.0.0/15
approval.cws.xfinity.com AS16625 AS16625 - AKAMAI TECHNOLOGIES, INC. US 23.73.224.0/19
approval.xfinity.com AS16625 AS16625 - AKAMAI TECHNOLOGIES, INC. US 23.1.192.0/20
arscrs-1s.gslb4.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
arscrstool-1p.gslb4.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
arscrs.traxion.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
asset.cac.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 99.84.36.0/22
assets.cac.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 99.84.36.0/22
assets.des.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 99.84.36.0/22
assets.dh-platform-icons.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 99.84.36.0/22
assets-np.xfinity.com AS16625 AS16625 - AKAMAI TECHNOLOGIES, INC. US 23.73.224.0/19
assets.xfinity.com AS16625 AS16625 - AKAMAI TECHNOLOGIES, INC. US 23.73.224.0/19
assigned-products-preprod-ue1.spil.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 54.174.0.0/15
assigned-products-preprod-uw2.spil.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 35.160.0.0/13
assigned-products-prod-ue1.spil.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 34.224.0.0/12
assigned-products-prod-uw2.spil.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 35.80.0.0/12
at20.mdu.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 50.128.0.0/9
auth-asha.xchat.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
auth-ashb.xchat.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
auth-dev.cxco-chat.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 44.224.0.0/11
auth-load.g.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 76.96.0.0/11
auth.load.xfinity.com AS16625 AS16625 - AKAMAI TECHNOLOGIES, INC. US 23.73.224.0/19
auth-preprod.cxco-chat.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 44.224.0.0/11
auth-prod.g.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 68.80.0.0/13
auth-qa.g.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 69.240.0.0/12
auth.qa.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 69.240.0.0/12
auth-staging.g.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 69.240.0.0/12
auth.staging.xfinity.com AS16625 AS16625 - AKAMAI TECHNOLOGIES, INC. US 23.73.224.0/19
auth-test.cxco-chat.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 44.224.0.0/11
auth.xc3.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 143.204.144.0/21
auth.xchat.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
auth.xfinity.com AS16625 AS16625 - AKAMAI TECHNOLOGIES, INC. US 23.73.224.0/19
autoconfig.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
autodiscover.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
autodiscovery.ge.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
autodiscovery.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
automation.dss-ops.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 143.204.144.0/21
axp-dev.xoe.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 52.4.0.0/14
axp-int.xoe.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 3.224.0.0/12
axp-preprod.xoe.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 3.208.0.0/12
bestseat.xfinity.com AS33070 AS33070 - RACKSPACE HOSTING US 199.168.172.0/22
betatxt.connect.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
beta.webmail.g.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
billingaccount.platco.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
billing-stg-cvr-cf.gslb2.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 76.96.0.0/11
billing-uisvc-production-blue.des.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 3.208.0.0/12
billing-uisvc-production-blue.dig.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 107.22.0.0/16
bill-pay-dev.maw-pci.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 143.204.144.0/21
bill-pay-pre-prod.maw-pci.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 99.84.120.0/21
bill-pay-production.maw-pci.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 99.84.120.0/21
bill-pay-qa.maw-pci.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 99.84.120.0/21
bill-pay-staging.maw-pci.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 99.84.120.0/21
bpm-auth.cac.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 13.33.60.0/23
brand.cws.xfinity.com AS16625 AS16625 - AKAMAI TECHNOLOGIES, INC. US 23.73.224.0/19
brand-staging.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 76.76.21.0/24
brand.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 76.76.21.0/24
br.contour.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 69.240.0.0/12
br.tv.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 69.240.0.0/12
business.admin.dev.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
business.admin.int.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
business.admin.qa.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
business.admin.stg.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
business.admin.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
businesschatadmin.g.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
businesschatadminstg.g.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
businesschatadmin.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
businesschat.g.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
businesschatstg.g.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
businesschat.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
businessclass.ch2.int.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 162.148.0.0/14
businessclass.ch2.prd.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 162.148.0.0/14
businessclass.int.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 162.148.0.0/14
businessclass.pdc.int.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 162.148.0.0/14
businessclass.pdc.prd.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
businessclass.stg.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 162.148.0.0/14
businessclass.wcdc.int.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 68.80.0.0/13
businessclass.wcdc.prd.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 68.80.0.0/13
businesshelp.ch2.prd.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 162.148.0.0/14
businesshelp.int.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 162.148.0.0/14
businesshelp.pdc.prd.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
businesshelp.stg.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 68.80.0.0/13
business-help.wcdc.int.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 68.80.0.0/13
businesshelp.wcdc.prd.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 68.80.0.0/13
business.int.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 68.80.0.0/13
business-sdwan.ch2.int.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
business-sdwan.ch2.prd.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
business-sdwan.ch2.stg.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
business-sdwan.pdc.int.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
business-sdwan.pdc.prd.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
business-sdwan.pdc.stg.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
business-sdwan.wcdc.int.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 68.80.0.0/13
business-sdwan.wcdc.prd.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 68.80.0.0/13
business-sdwan.wcdc.stg.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 68.80.0.0/13
business-services.int.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 68.80.0.0/13
business-services.stg.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
buyflow-dev.xfn-ops.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 13.33.60.0/23
buyflow.xfn-ops.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 69.240.0.0/12
c3-accountds-xbo.gslb4.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
c3-ads2-xbo.gslb4.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
c3-as-xbo.gslb4.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
c3-config-xbo.gslb4.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
c3-dds2-xbo.gslb4.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
c3-deviceds-xbo.gslb4.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
c3-edge-xbo.gslb4.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
c3-sds2-xbo.gslb4.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
